field_id,severity,severity_label,infection_percentage,field_size,confidence,spray_recommended,treatment_type,recommendation,spray_cost_per_acre,total_spray_cost,potential_damage,damage_prevented,net_benefit,roi,treatment_effectiveness,source
REAL_FIELD_0116,3,Severe,79.18284470464155,31.979701575368846,0.9185750577524263,True,intensive,Intensive treatment URGENT,12.0,383.75641890442614,2532.243743543212,2279.5348241090574,1895.7784052046313,494.005653538468,98.0,real_agricultural_data
REAL_FIELD_0117,3,Severe,53.25434267543796,16.149841343113962,0.9446474059209243,True,intensive,Intensive treatment URGENT,12.0,193.79809611736755,860.0491850401462,796.1943669803276,602.39627086296,310.837042742741,98.0,real_agricultural_data
REAL_FIELD_0118,2,Moderate,32.45204377440143,36.47035126486821,0.8988157618996998,True,moderate,Enhanced moderate treatment,7.5,273.5276344865116,591.7687178576499,452.10739335818727,178.57975887167566,65.2876478849825,85.0,real_agricultural_data
REAL_FIELD_0119,3,Severe,60.94199540476541,24.41877149798691,0.9252845081370187,True,intensive,Intensive treatment URGENT,12.0,293.0252579758429,1488.1286604203347,1349.4035476895972,1056.3782897137544,360.5075879843923,98.0,real_agricultural_data
REAL_FIELD_0120,3,Severe,61.75532495640367,28.964155148691408,0.917138218883204,True,intensive,Intensive treatment URGENT,12.0,347.5698617842969,1788.6908132951303,1607.6671725054805,1260.0973107211835,362.54504468606785,98.0,real_agricultural_data
REAL_FIELD_0121,3,Severe,43.0070215157019,25.960278039663248,0.9300367048922048,True,intensive,Intensive treatment URGENT,12.0,311.52333647595896,1116.4742362054008,1017.5947793427619,706.071442866803,226.65122005114767,98.0,real_agricultural_data
REAL_FIELD_0122,3,Severe,68.90143978016097,42.30728885117393,0.92642004067788,True,intensive,Intensive treatment URGENT,12.0,507.6874662140872,2915.0331150410357,2646.5341950734096,2138.8467288593224,421.2920095918599,98.0,real_agricultural_data
REAL_FIELD_0123,3,Severe,67.85278878786204,45.018712148734146,0.8659244402392334,True,intensive,Intensive treatment URGENT,12.0,540.2245457848097,3054.645166929617,2592.1900681769484,2051.9655223921386,379.83566989003646,98.0,real_agricultural_data
REAL_FIELD_0124,3,Severe,78.18472931334826,44.532435083321566,0.9420008537371318,True,intensive,Intensive treatment URGENT,12.0,534.3892209998588,3481.7563826537503,3214.22113526525,2679.831914265391,501.4756677261084,98.0,real_agricultural_data
REAL_FIELD_0125,3,Severe,79.21016216440347,25.041847534470662,0.9385541525941072,True,intensive,Intensive treatment URGENT,12.0,300.50217041364795,1983.5688041016886,1824.4530032848518,1523.9508328712038,507.1347174542705,98.0,real_agricultural_data
REAL_FIELD_0126,3,Severe,70.60747228151351,48.99868515595851,0.8780231591126513,True,intensive,Intensive treatment URGENT,12.0,587.9842218715021,3459.673303979948,2976.919818181014,2388.9355963095118,406.2924662681832,98.0,real_agricultural_data
REAL_FIELD_0127,3,Severe,44.907610249929284,28.948995067851666,0.8687289797997654,True,intensive,Intensive treatment URGENT,12.0,347.38794081422,1300.0301876342078,1106.7864206401157,759.3984798258957,218.60242990761023,98.0,real_agricultural_data
REAL_FIELD_0128,2,Moderate,44.587201591201506,18.078098638045752,0.8805098611065179,True,heavy,Heavy treatment required,10.0,180.78098638045753,403.0259141800857,337.12487713118287,156.34389075072534,86.48248573093645,95.0,real_agricultural_data
REAL_FIELD_0129,3,Severe,42.998680532198755,13.352348880187215,0.8967445452015903,True,intensive,Intensive treatment URGENT,12.0,160.22818656224658,574.1333838536318,504.5539605850976,344.3257740228511,214.89712978127292,98.0,real_agricultural_data
REAL_FIELD_0130,2,Moderate,28.121221795217245,31.71131155328901,0.8805428549881358,True,moderate,Enhanced moderate treatment,7.5,237.83483664966758,445.8804128036377,333.7242899223931,95.88945327272552,40.317665243452694,85.0,real_agricultural_data
REAL_FIELD_0131,3,Severe,57.69521252034262,20.076914718112008,0.887715827811701,True,intensive,Intensive treatment URGENT,12.0,240.9229766173441,1158.341861414267,1007.7128363064263,766.7898596890823,318.2717856366884,98.0,real_agricultural_data
REAL_FIELD_0132,2,Moderate,34.30460520542653,37.873894306157915,0.8226802898208667,True,moderate,Enhanced moderate treatment,7.5,284.05420729618436,649.6244958823995,454.2682782651768,170.21407096899242,59.92309446468067,85.0,real_agricultural_data
REAL_FIELD_0133,2,Moderate,21.084236940403482,25.746682201462995,0.848793838221865,True,moderate,Moderate treatment recommended,5.0,128.73341100731497,271.42457398245745,195.82598004755891,67.09256904024394,52.11744838830656,85.0,real_agricultural_data
REAL_FIELD_0134,3,Severe,76.13844792965058,16.83717746390284,0.8832826594099514,True,intensive,Intensive treatment URGENT,12.0,202.04612956683408,1281.9565596176526,1109.68339924257,907.6372696757359,449.2227946269577,98.0,real_agricultural_data
REAL_FIELD_0135,2,Moderate,29.582712614709497,39.15349407055268,0.8916557840585659,True,moderate,Enhanced moderate treatment,7.5,293.6512055291451,579.1332814754461,438.9294091431392,145.2782036139941,49.473048595938806,85.0,real_agricultural_data
REAL_FIELD_0136,3,Severe,44.17122202450195,16.180522797869422,0.8643337438834223,True,intensive,Intensive treatment URGENT,12.0,194.16627357443306,714.7134649772057,605.3959456878887,411.22967211345565,211.7925345854732,98.0,real_agricultural_data
REAL_FIELD_0137,3,Severe,76.6508695548199,36.384349701925075,0.8710456341249433,True,intensive,Intensive treatment URGENT,12.0,436.6121964231009,2788.8920428392094,2380.6671932016698,1944.054996778569,445.2589764337857,98.0,real_agricultural_data
REAL_FIELD_0138,2,Moderate,20.699222487339142,25.598418296079146,0.824847979523807,True,moderate,Moderate treatment recommended,5.0,127.99209148039573,264.93367781725755,185.7505075270697,57.75841604667396,45.126550694361214,85.0,real_agricultural_data
REAL_FIELD_0139,2,Moderate,37.65484766194098,43.36348289460081,0.812044524867366,True,moderate,Enhanced moderate treatment,7.5,325.22612170950606,816.4226712436885,563.5258261368728,238.2997044273667,73.27200631203216,85.0,real_agricultural_data
REAL_FIELD_0140,3,Severe,67.2207523924774,15.095724848822597,0.868765969282354,True,intensive,Intensive treatment URGENT,12.0,181.14869818587115,1014.7459822476719,863.9452413059175,682.7965431200464,376.9260005498078,98.0,real_agricultural_data
REAL_FIELD_0141,3,Severe,57.91781661407704,43.82861648671447,0.896524908567942,True,intensive,Intensive treatment URGENT,12.0,525.9433978405737,2538.4577721262426,2230.27480961788,1704.3314117773061,324.05224949585374,98.0,real_agricultural_data
REAL_FIELD_0142,3,Severe,61.42921743219368,30.83178900613918,0.8800988140651165,True,intensive,Intensive treatment URGENT,12.0,369.98146807367016,1893.9726706816425,1633.5454393118819,1263.5639712382117,341.52088152334505,98.0,real_agricultural_data
REAL_FIELD_0143,3,Severe,62.091195879907474,20.406736518505248,0.8588166266987528,True,intensive,Intensive treatment URGENT,12.0,244.88083822206298,1267.0786744401705,1066.4244682857416,821.5436300636786,335.487103045068,98.0,real_agricultural_data
REAL_FIELD_0144,3,Severe,53.65073051676275,14.999222423338175,0.9274415949690381,True,intensive,Intensive treatment URGENT,12.0,179.9906690800581,804.7192401955015,731.4034937166045,551.4128246365465,306.35633916738396,98.0,real_agricultural_data
REAL_FIELD_0145,3,Severe,70.15888544375574,33.01574897716782,0.9174529687485621,True,intensive,Intensive treatment URGENT,12.0,396.1889877260138,2316.3481503289127,2082.6376774310115,1686.4486897049978,425.6677348314559,98.0,real_agricultural_data
REAL_FIELD_0146,3,Severe,52.13593116924572,27.218770257435214,0.9167589551241139,True,intensive,Intensive treatment URGENT,12.0,326.6252430892226,1419.0759326531547,1274.931557875666,948.3063147864434,290.3346678956468,98.0,real_agricultural_data
REAL_FIELD_0147,2,Moderate,22.604446802102636,14.2803124909494,0.8490230494243632,True,moderate,Moderate treatment recommended,5.0,71.40156245474701,161.39928200953375,116.47695399864153,45.075391543894526,63.12941901301177,85.0,real_agricultural_data
REAL_FIELD_0148,3,Severe,64.00751921273377,35.41570848253636,0.896413168278851,True,intensive,Intensive treatment URGENT,12.0,424.9885017904363,2266.8716411285245,1991.4125181073891,1566.424016316953,368.5803285777749,98.0,real_agricultural_data
REAL_FIELD_0149,3,Severe,52.677473914511495,12.472721095983909,0.8990707109108166,True,intensive,Intensive treatment URGENT,12.0,149.6726531518069,657.0314401766697,578.9033695301881,429.2307163783812,286.7796536906644,98.0,real_agricultural_data
REAL_FIELD_0150,3,Severe,68.73663798535243,31.96033662141987,0.9308442535470871,True,intensive,Intensive treatment URGENT,12.0,383.52403945703844,2196.8460882365393,2004.023126019132,1620.4990865620935,422.5286865606291,98.0,real_agricultural_data
REAL_FIELD_0151,2,Moderate,21.90931748383084,41.10651160454153,0.8467438743291948,True,moderate,Moderate treatment recommended,5.0,205.53255802270766,450.30780669833854,324.1010703517683,118.56851232906067,57.68843314642198,85.0,real_agricultural_data
REAL_FIELD_0152,3,Severe,78.33056792128528,9.476227338148302,0.8974639854093136,True,intensive,Intensive treatment URGENT,12.0,113.71472805777962,742.278269148366,652.8446534383672,539.1299253805876,474.1073866057615,98.0,real_agricultural_data
REAL_FIELD_0153,3,Severe,48.33964203935085,27.773855189497787,0.9457603620962763,True,intensive,Intensive treatment URGENT,12.0,333.2862622739734,1342.57821791309,1244.3621162857362,911.0758540117628,273.3613584297169,98.0,real_agricultural_data
REAL_FIELD_0154,3,Severe,67.75925301540599,8.614922762347128,0.9174191338248245,True,intensive,Intensive treatment URGENT,12.0,103.37907314816553,583.7407311620593,524.8242176417468,421.4451444935813,407.6696875484223,98.0,real_agricultural_data
REAL_FIELD_0155,3,Severe,49.47178168206733,26.996557551243423,0.9131922836152573,True,intensive,Intensive treatment URGENT,12.0,323.95869061492107,1335.5678013424808,1195.2376062223293,871.2789156074082,268.94753585822724,98.0,real_agricultural_data
REAL_FIELD_0156,3,Severe,62.0637333023112,47.98965496920937,0.8776487197912595,True,intensive,Intensive treatment URGENT,12.0,575.8758596305124,2978.4171472789435,2561.723916387426,1985.8480567569136,344.8396079722899,98.0,real_agricultural_data
REAL_FIELD_0157,1,Mild,10.11598471689252,22.263740279626287,0.7375555488798642,True,light,Light treatment recommended,3.5,77.923090978692,56.304914102390974,29.069601277795805,-48.8534897008962,-62.694496698360105,70.0,real_agricultural_data
REAL_FIELD_0158,3,Severe,56.86283014695398,46.2198385014318,0.9245543710515999,True,intensive,Intensive treatment URGENT,12.0,554.6380620171816,2628.1908261265608,2381.307209927966,1826.6691479107844,329.34435499563637,98.0,real_agricultural_data
REAL_FIELD_0159,3,Severe,54.551469916783816,20.266504954896902,0.9369808989122307,True,intensive,Intensive treatment URGENT,12.0,243.19805945876283,1105.5676353654085,1015.1778416570907,771.9797821983278,317.42843011016146,98.0,real_agricultural_data
REAL_FIELD_0160,2,Moderate,38.80956348788938,27.46229355749231,0.8413268966794383,True,moderate,Enhanced moderate treatment,7.5,205.9672016811923,532.8998126712765,381.0915037904122,175.1243021092199,85.02533446091442,85.0,real_agricultural_data
REAL_FIELD_0161,3,Severe,44.40556988104873,31.314201911270214,0.8998026233312848,True,intensive,Intensive treatment URGENT,12.0,375.77042293524255,1390.5249812401792,1226.1740654090468,850.4036424738042,226.30936086748807,98.0,real_agricultural_data
REAL_FIELD_0162,2,Moderate,32.99968233379975,12.349013833587678,0.8871861140547752,True,moderate,Enhanced moderate treatment,7.5,92.61760375190758,203.756766822046,153.65464804383353,61.03704429192595,65.90220629700627,85.0,real_agricultural_data
REAL_FIELD_0163,3,Severe,47.925383858560615,9.390228680152333,0.8988527190732098,True,intensive,Intensive treatment URGENT,12.0,112.682744161828,450.0303140159656,396.4207519902487,283.7380078284207,251.80253635013864,98.0,real_agricultural_data
REAL_FIELD_0164,3,Severe,51.11077908203194,26.859505875114515,0.8583703304835013,True,intensive,Intensive treatment URGENT,12.0,322.3140705013742,1372.810271035517,1154.8120139191037,832.4979434177295,258.2878067106227,98.0,real_agricultural_data
REAL_FIELD_0165,3,Severe,60.790999902306936,18.91985742538196,0.9383172146124324,True,intensive,Intensive treatment URGENT,12.0,227.0382891045835,1150.1570508980558,1057.6279171582032,830.5896280536197,365.8368072316713,98.0,real_agricultural_data
REAL_FIELD_0166,3,Severe,42.64653909810791,6.17531984659951,0.8596309309886467,True,intensive,Intensive treatment URGENT,12.0,74.10383815919411,263.3560192813277,221.86120043554627,147.75736227635215,199.39232021819345,98.0,real_agricultural_data
REAL_FIELD_0167,3,Severe,66.94714692044593,10.90127457336133,0.9228976190850232,True,intensive,Intensive treatment URGENT,12.0,130.81529488033595,729.8092304829426,660.0684171750011,529.2531222946651,404.5804603955542,98.0,real_agricultural_data
REAL_FIELD_0168,2,Moderate,36.00815218094901,48.44065962527456,0.8190425309307756,True,moderate,Enhanced moderate treatment,7.5,363.30494718955924,872.1293217662195,607.1643559485934,243.85940875903418,67.12251254640836,85.0,real_agricultural_data
REAL_FIELD_0169,3,Severe,75.75039662527792,17.361546369068726,0.8998352295023154,True,intensive,Intensive treatment URGENT,12.0,208.33855642882472,1315.1440234851098,1159.744665717296,951.4061092884712,456.6634835129534,98.0,real_agricultural_data
REAL_FIELD_0170,3,Severe,54.793673998545486,31.164860087961006,0.8806049808274359,True,intensive,Intensive treatment URGENT,12.0,373.9783210555321,1707.637183870017,1473.6787333708314,1099.7004123152992,294.05458830112366,98.0,real_agricultural_data
REAL_FIELD_0171,3,Severe,57.02020170545915,5.202429051290475,0.9341056573324678,True,intensive,Intensive treatment URGENT,12.0,62.4291486154857,296.6435538629234,271.55449343707403,209.12534482158833,334.98029279501384,98.0,real_agricultural_data
REAL_FIELD_0172,3,Severe,63.58782607612284,44.55052822665522,0.9245579966946454,True,intensive,Intensive treatment URGENT,12.0,534.6063387198626,2832.8712404759526,2566.7706838085555,2032.164345088693,380.1235035773792,98.0,real_agricultural_data
REAL_FIELD_0173,2,Moderate,41.55028828374856,28.569679775227502,0.8158396779181206,True,heavy,Heavy treatment required,10.0,285.696797752275,593.5392154175418,460.0212002211202,174.32440246884516,61.0172756013878,95.0,real_agricultural_data
REAL_FIELD_0174,2,Moderate,38.26529183652708,49.86598829130109,0.8385485127667143,True,moderate,Enhanced moderate treatment,7.5,373.9949121847582,954.0682973417394,680.0276690417188,306.0327568569606,81.82805350725641,85.0,real_agricultural_data
REAL_FIELD_0175,3,Severe,62.24778841250023,8.265932244431497,0.8667338225111529,True,intensive,Intensive treatment URGENT,12.0,99.19118693317796,514.536001383435,437.04644019269506,337.8552532595171,340.61015268132616,98.0,real_agricultural_data
REAL_FIELD_0176,0,Healthy,4.593444425566568,49.92269045274009,0.7840356981830984,False,none,No spray needed - maintain monitoring,0.0,0.0,22.931710416942426,0.0,0.0,0.0,0.0,real_agricultural_data
REAL_FIELD_0177,2,Moderate,24.72501218670497,26.55569895168916,0.8563296091308803,True,moderate,Moderate treatment recommended,5.0,132.7784947584458,328.29499010349144,238.95941247170666,106.18091771326087,79.9684601835772,85.0,real_agricultural_data
REAL_FIELD_0178,3,Severe,59.529782674919225,35.142829259253816,0.880068312976129,True,intensive,Intensive treatment URGENT,12.0,421.7139511110458,2092.0449883851725,1804.319653526338,1382.6057024152922,327.85391585283935,98.0,real_agricultural_data
REAL_FIELD_0179,3,Severe,72.36751085595019,39.75363769499122,0.8932759487202117,True,intensive,Intensive treatment URGENT,12.0,477.0436523398946,2876.871807455788,2518.443585288469,2041.3999329485744,427.9272814836812,98.0,real_agricultural_data
REAL_FIELD_0180,3,Severe,48.97464929306611,29.160058025626114,0.8560507877438499,True,intensive,Intensive treatment URGENT,12.0,349.92069630751337,1428.1036151704966,1198.0786402516126,848.1579439440992,242.38576137226548,98.0,real_agricultural_data
REAL_FIELD_0181,3,Severe,58.86475052248373,44.826533513079255,0.8691173567230135,True,intensive,Intensive treatment URGENT,12.0,537.9184021569511,2638.7027120351668,2247.4754797366145,1709.5570775796634,317.80974042246237,98.0,real_agricultural_data
